file,name,wins,losses,games,win_rate,terminal,colors,total_cards,draft_id,build_index
6wins_9games_3losses_wr67_id114678.dck,6wins_9games_3losses_wr67_id114678,6,3,9,66.67,eliminated,UG,40,4cdd11161fc34b77a6e1658d9514fca8,0
2wins_5games_3losses_wr40_id102806.dck,2wins_5games_3losses_wr40_id102806,2,3,5,40.00,eliminated,WR,40,f795b35193984f72833212cc42c77ee4,0
2wins_5games_3losses_wr40_id058212.dck,2wins_5games_3losses_wr40_id058212,2,3,5,40.00,eliminated,WR,40,67f0abd6579c44e28eaf72d0ead2ab26,0
1wins_4games_3losses_wr25_id026649.dck,1wins_4games_3losses_wr25_id026649,1,3,4,25.00,eliminated,UBG,40,0b0ee1e85fb24b1ba5a46dfc71ec9d4d,0
4wins_7games_3losses_wr57_id021640.dck,4wins_7games_3losses_wr57_id021640,4,3,7,57.14,eliminated,WR,40,9b6a404017e14e9884c1544d11fa44da,0
3wins_6games_3losses_wr50_id070692.dck,3wins_6games_3losses_wr50_id070692,3,3,6,50.00,eliminated,BG,40,382af807d3624719bbd2b817acd69a20,0
5wins_8games_3losses_wr62_id053560.dck,5wins_8games_3losses_wr62_id053560,5,3,8,62.50,eliminated,BG,41,08aa6848e40a458db58de0175dd378e9,0
1wins_4games_3losses_wr25_id019272.dck,1wins_4games_3losses_wr25_id019272,1,3,4,25.00,eliminated,URG,40,436e32040520425c84515ac2f81c09c5,0
7wins_9games_2losses_wr78_id078560.dck,7wins_9games_2losses_wr78_id078560,7,2,9,77.78,trophy,WR,40,7416ff35c3db4a1c99d6e7a1ce210873,0
1wins_4games_3losses_wr25_id001559.dck,1wins_4games_3losses_wr25_id001559,1,3,4,25.00,eliminated,WB,40,e9a1cf19755d4fb0a0bdb97371663ee5,0
5wins_8games_3losses_wr62_id032841.dck,5wins_8games_3losses_wr62_id032841,5,3,8,62.50,eliminated,UR,40,bdbb8559312b4775b28d8ff57af9dbd2,0
0wins_3games_3losses_wr0_id090383.dck,0wins_3games_3losses_wr0_id090383,0,3,3,0.00,eliminated,WR,40,4239cd4942494ee5aec6cb71a348479c,0
5wins_8games_3losses_wr62_id017037.dck,5wins_8games_3losses_wr62_id017037,5,3,8,62.50,eliminated,UR,40,6a6d0457af85445eb9c96cde2126b7b8,0
7wins_9games_2losses_wr78_id116295.dck,7wins_9games_2losses_wr78_id116295,7,2,9,77.78,trophy,UR,41,8b547febd30d4e50ad5d96cb68354ad4,0
5wins_8games_3losses_wr62_id116654.dck,5wins_8games_3losses_wr62_id116654,5,3,8,62.50,eliminated,WR,40,c2a31f21d775450f913b430a428b403d,0
2wins_5games_3losses_wr40_id093690.dck,2wins_5games_3losses_wr40_id093690,2,3,5,40.00,eliminated,BG,40,1c0f4769b543477eb13c103d7038635e,0
4wins_7games_3losses_wr57_id011399.dck,4wins_7games_3losses_wr57_id011399,4,3,7,57.14,eliminated,BG,40,58f9eb8dcaf7454aa86373c581633ed1,1
0wins_3games_3losses_wr0_id069140.dck,0wins_3games_3losses_wr0_id069140,0,3,3,0.00,eliminated,WR,40,febfa8a4a3a8470c9f607776eb9c4798,0
1wins_4games_3losses_wr25_id021450.dck,1wins_4games_3losses_wr25_id021450,1,3,4,25.00,eliminated,UR,40,c64aa9cc7abe4629b6214cb46fd3a984,0
2wins_5games_3losses_wr40_id054050.dck,2wins_5games_3losses_wr40_id054050,2,3,5,40.00,eliminated,WR,41,900dfa16faf04b1781fd1c93a30140bc,0
0wins_3games_3losses_wr0_id056803.dck,0wins_3games_3losses_wr0_id056803,0,3,3,0.00,eliminated,WB,40,e130779aa9b740fe9534a516b0e00452,0
3wins_6games_3losses_wr50_id014646.dck,3wins_6games_3losses_wr50_id014646,3,3,6,50.00,eliminated,UBG,40,05968380ef3c4251a40822b705328401,1
5wins_8games_3losses_wr62_id021204.dck,5wins_8games_3losses_wr62_id021204,5,3,8,62.50,eliminated,WR,40,5ee598e7fb3f4664b29d1b1549d1472d,1
0wins_3games_3losses_wr0_id053268.dck,0wins_3games_3losses_wr0_id053268,0,3,3,0.00,eliminated,UG,40,965ef291dc16464e8a3efdd9a4bb3f12,0
6wins_9games_3losses_wr67_id006180.dck,6wins_9games_3losses_wr67_id006180,6,3,9,66.67,eliminated,WB,40,24cdcd98bd1a44188351545800aecfdb,0
5wins_8games_3losses_wr62_id021174.dck,5wins_8games_3losses_wr62_id021174,5,3,8,62.50,eliminated,URG,40,264cec83397c4c46911732508e9e5e05,0
2wins_5games_3losses_wr40_id091258.dck,2wins_5games_3losses_wr40_id091258,2,3,5,40.00,eliminated,UG,40,77fe3a08b0684304bd32d531f7793404,0
2wins_5games_3losses_wr40_id078555.dck,2wins_5games_3losses_wr40_id078555,2,3,5,40.00,eliminated,UR,40,525348d4f08f4506b7022f4fb07c9f50,1
2wins_5games_3losses_wr40_id048277.dck,2wins_5games_3losses_wr40_id048277,2,3,5,40.00,eliminated,WB,40,b767ce4b313747c1828aa2bd7aded4d8,0
3wins_6games_3losses_wr50_id015972.dck,3wins_6games_3losses_wr50_id015972,3,3,6,50.00,eliminated,UG,40,27e62e17712247b890c7d29c4286d34f,0
7wins_9games_2losses_wr78_id105875.dck,7wins_9games_2losses_wr78_id105875,7,2,9,77.78,trophy,URG,40,3ce5b75d109a4ed8a9b45917ccb3d091,0
3wins_6games_3losses_wr50_id110328.dck,3wins_6games_3losses_wr50_id110328,3,3,6,50.00,eliminated,URG,40,4091765c652f4f5cb9ea7cf0025993c2,0
4wins_7games_3losses_wr57_id001647.dck,4wins_7games_3losses_wr57_id001647,4,3,7,57.14,eliminated,WR,40,18b7f351c5a54fabbba8d6bdc946690d,0
7wins_9games_2losses_wr78_id044452.dck,7wins_9games_2losses_wr78_id044452,7,2,9,77.78,trophy,WR,40,155883c9cccd46d4952ad01b6d91c1ae,0
3wins_6games_3losses_wr50_id124914.dck,3wins_6games_3losses_wr50_id124914,3,3,6,50.00,eliminated,UR,40,8641ae8f4ebf4571b3b75c8848aaee93,0
4wins_7games_3losses_wr57_id049234.dck,4wins_7games_3losses_wr57_id049234,4,3,7,57.14,eliminated,UR,41,90a21118ffb64aee871d00dac71d7ad0,0
7wins_8games_1losses_wr88_id083504.dck,7wins_8games_1losses_wr88_id083504,7,1,8,87.50,trophy,WBR,40,2faa2565339a450abb409f77fedbd259,0
6wins_9games_3losses_wr67_id085005.dck,6wins_9games_3losses_wr67_id085005,6,3,9,66.67,eliminated,URG,41,d0437e76f51940849ca72e940f5ae50b,0
7wins_9games_2losses_wr78_id074647.dck,7wins_9games_2losses_wr78_id074647,7,2,9,77.78,trophy,WB,40,5f679d035d684a92b5ffa0eb9e15df64,0
6wins_9games_3losses_wr67_id077231.dck,6wins_9games_3losses_wr67_id077231,6,3,9,66.67,eliminated,BG,40,93fea07b00b44cc884ddbf93553f8315,0
1wins_4games_3losses_wr25_id128644.dck,1wins_4games_3losses_wr25_id128644,1,3,4,25.00,eliminated,URG,40,dbb378200d1d473b983de88e020b828e,0
7wins_9games_2losses_wr78_id086020.dck,7wins_9games_2losses_wr78_id086020,7,2,9,77.78,trophy,WR,40,7b82501307cf46d697de949ff569d5de,0
5wins_8games_3losses_wr62_id053425.dck,5wins_8games_3losses_wr62_id053425,5,3,8,62.50,eliminated,UR,40,9786b86efe6a446bae811ef649fb2726,0
2wins_5games_3losses_wr40_id093998.dck,2wins_5games_3losses_wr40_id093998,2,3,5,40.00,eliminated,WR,40,4e89ca2f27fb41639c819d5753fbf263,0
6wins_9games_3losses_wr67_id085777.dck,6wins_9games_3losses_wr67_id085777,6,3,9,66.67,eliminated,WR,40,d8fe5b6be5c64f799746ff58d9645e59,0
6wins_9games_3losses_wr67_id101392.dck,6wins_9games_3losses_wr67_id101392,6,3,9,66.67,eliminated,WR,40,8949d7f94206494ebbcb76a1728db710,0
7wins_8games_1losses_wr88_id031323.dck,7wins_8games_1losses_wr88_id031323,7,1,8,87.50,trophy,WR,40,4e37993a9be04f0eaf9b1876ee9772af,0
1wins_4games_3losses_wr25_id100802.dck,1wins_4games_3losses_wr25_id100802,1,3,4,25.00,eliminated,WUR,40,4d0a746d91124617a0026d3474ace4d8,0
4wins_7games_3losses_wr57_id083687.dck,4wins_7games_3losses_wr57_id083687,4,3,7,57.14,eliminated,WB,40,3eeae85dc09445a2ae6b54da12d69d6c,1
6wins_9games_3losses_wr67_id002222.dck,6wins_9games_3losses_wr67_id002222,6,3,9,66.67,eliminated,UR,40,7589937417a3429f88bd5920a7bc524a,0
0wins_3games_3losses_wr0_id036123.dck,0wins_3games_3losses_wr0_id036123,0,3,3,0.00,eliminated,WB,40,efd72e2e4df44152b6e2a67ab509744e,0
1wins_4games_3losses_wr25_id002679.dck,1wins_4games_3losses_wr25_id002679,1,3,4,25.00,eliminated,WUBRG,40,4dd43595d4784e49bfb6f64412208a63,0
4wins_7games_3losses_wr57_id126431.dck,4wins_7games_3losses_wr57_id126431,4,3,7,57.14,eliminated,UG,40,48bbfc01de8b445fa64976a0a067e0b8,0
1wins_4games_3losses_wr25_id100711.dck,1wins_4games_3losses_wr25_id100711,1,3,4,25.00,eliminated,WR,40,5ff81656100e4966a662917704905459,0
4wins_7games_3losses_wr57_id065995.dck,4wins_7games_3losses_wr57_id065995,4,3,7,57.14,eliminated,WR,40,097182fad7414898a2244f16c3d2bc02,1
3wins_6games_3losses_wr50_id105103.dck,3wins_6games_3losses_wr50_id105103,3,3,6,50.00,eliminated,UG,40,af647f9779f34c199352b51008e28f10,1
4wins_7games_3losses_wr57_id094213.dck,4wins_7games_3losses_wr57_id094213,4,3,7,57.14,eliminated,WB,40,6371fc98d00e474b9496e7feb1d6f4da,0
1wins_4games_3losses_wr25_id000661.dck,1wins_4games_3losses_wr25_id000661,1,3,4,25.00,eliminated,UR,40,8158ceb34cc242bfa787268daf3df2dc,0
6wins_9games_3losses_wr67_id072071.dck,6wins_9games_3losses_wr67_id072071,6,3,9,66.67,eliminated,UR,40,080d347fcb874970adc164665a8ab9cc,0
2wins_5games_3losses_wr40_id073431.dck,2wins_5games_3losses_wr40_id073431,2,3,5,40.00,eliminated,URG,40,cc4d61c0ba614b049615b57f7042f50c,0
3wins_6games_3losses_wr50_id079119.dck,3wins_6games_3losses_wr50_id079119,3,3,6,50.00,eliminated,UG,40,1e77a378e5fb4e389af7758b1ad45ac9,0
6wins_9games_3losses_wr67_id006103.dck,6wins_9games_3losses_wr67_id006103,6,3,9,66.67,eliminated,BG,40,690ccf165a5d4a4495423feadabedb6a,0
4wins_7games_3losses_wr57_id090715.dck,4wins_7games_3losses_wr57_id090715,4,3,7,57.14,eliminated,WB,40,0dfae78eb4a5456fa4350005e5164510,0
6wins_9games_3losses_wr67_id085961.dck,6wins_9games_3losses_wr67_id085961,6,3,9,66.67,eliminated,UR,40,8b3ef95b8f6f474b90b38e52711f92b0,0
0wins_3games_3losses_wr0_id041241.dck,0wins_3games_3losses_wr0_id041241,0,3,3,0.00,eliminated,BG,42,8cdcb3836cc14ccaa5144868b0cb7403,1
1wins_4games_3losses_wr25_id091437.dck,1wins_4games_3losses_wr25_id091437,1,3,4,25.00,eliminated,WR,40,9903020c8f2d478b8c124e99394e8146,0
2wins_5games_3losses_wr40_id094006.dck,2wins_5games_3losses_wr40_id094006,2,3,5,40.00,eliminated,WUB,40,f0f3339434fb46219d10168a96da0932,0
4wins_7games_3losses_wr57_id132614.dck,4wins_7games_3losses_wr57_id132614,4,3,7,57.14,eliminated,WR,40,108a1455992f49c58a0f0b5de8cb0ec0,0
2wins_5games_3losses_wr40_id053611.dck,2wins_5games_3losses_wr40_id053611,2,3,5,40.00,eliminated,BG,40,ac7beaae25ae4828b5d5b7452dd3e5f9,0
0wins_3games_3losses_wr0_id018747.dck,0wins_3games_3losses_wr0_id018747,0,3,3,0.00,eliminated,UG,40,87b2ac13c28848b39566cbc37e1e17d5,0
2wins_5games_3losses_wr40_id087284.dck,2wins_5games_3losses_wr40_id087284,2,3,5,40.00,eliminated,BG,40,da2f553982a54a7aa2b7a9add2cca658,0
5wins_8games_3losses_wr62_id014895.dck,5wins_8games_3losses_wr62_id014895,5,3,8,62.50,eliminated,BG,40,bbfc03e0c2fd4cc8a581cfa961b29685,1
5wins_8games_3losses_wr62_id122674.dck,5wins_8games_3losses_wr62_id122674,5,3,8,62.50,eliminated,WUBRG,40,12e1043ac0fa4746b85a2ff05076a185,0
1wins_4games_3losses_wr25_id082473.dck,1wins_4games_3losses_wr25_id082473,1,3,4,25.00,eliminated,UR,42,d6d29db4cdf141c3b11c4193aacc2941,0
5wins_8games_3losses_wr62_id097443.dck,5wins_8games_3losses_wr62_id097443,5,3,8,62.50,eliminated,WB,40,71c6ec722bc44e51890121e3c73164ad,0
7wins_8games_1losses_wr88_id099874.dck,7wins_8games_1losses_wr88_id099874,7,1,8,87.50,trophy,WB,42,547fabb854b54054857683831593ee71,0
3wins_6games_3losses_wr50_id085789.dck,3wins_6games_3losses_wr50_id085789,3,3,6,50.00,eliminated,UG,40,385385d20eba422088c4285e0dbb87a4,0
5wins_8games_3losses_wr62_id101508.dck,5wins_8games_3losses_wr62_id101508,5,3,8,62.50,eliminated,UBG,40,c897e3bb7d5e464fbecbe760d739ce41,0
6wins_9games_3losses_wr67_id046433.dck,6wins_9games_3losses_wr67_id046433,6,3,9,66.67,eliminated,UBG,40,4a4feef032734b06b5d55156b8bb8d56,0
5wins_8games_3losses_wr62_id019290.dck,5wins_8games_3losses_wr62_id019290,5,3,8,62.50,eliminated,URG,40,39bdc97e6e2846c49012257462bca660,0
7wins_8games_1losses_wr88_id116559.dck,7wins_8games_1losses_wr88_id116559,7,1,8,87.50,trophy,WB,40,9c69acd93210411eb8ad27b908abaf9c,0
5wins_8games_3losses_wr62_id052847.dck,5wins_8games_3losses_wr62_id052847,5,3,8,62.50,eliminated,WB,40,804adf8f61f943958483031f148a1434,1
1wins_4games_3losses_wr25_id041683.dck,1wins_4games_3losses_wr25_id041683,1,3,4,25.00,eliminated,UR,42,4b9cb4244b0140db82ebb3d0442294a9,0
0wins_3games_3losses_wr0_id116563.dck,0wins_3games_3losses_wr0_id116563,0,3,3,0.00,eliminated,BG,40,c5a849ed8b8048a9a37dfc47ec5a2a27,0
7wins_7games_0losses_wr100_id009473.dck,7wins_7games_0losses_wr100_id009473,7,0,7,100.00,trophy,BG,41,7cb3a9d66ce9465594baa1db05a46826,0
3wins_6games_3losses_wr50_id006190.dck,3wins_6games_3losses_wr50_id006190,3,3,6,50.00,eliminated,URG,40,325859d9a6c344a2942ba0a09e015e22,0
1wins_4games_3losses_wr25_id117403.dck,1wins_4games_3losses_wr25_id117403,1,3,4,25.00,eliminated,UR,40,b70667a09eae422fbc0de63e95dcc809,0
1wins_4games_3losses_wr25_id033378.dck,1wins_4games_3losses_wr25_id033378,1,3,4,25.00,eliminated,WR,40,5ef526be9d4b4d2ca91d6e315963fd49,0
3wins_6games_3losses_wr50_id007361.dck,3wins_6games_3losses_wr50_id007361,3,3,6,50.00,eliminated,URG,40,4b09e29d051d45148bc8d926d911382e,0
7wins_8games_1losses_wr88_id013394.dck,7wins_8games_1losses_wr88_id013394,7,1,8,87.50,trophy,WR,40,cb1e4ccb9dcc451c950fab377d85551f,0
0wins_3games_3losses_wr0_id130082.dck,0wins_3games_3losses_wr0_id130082,0,3,3,0.00,eliminated,UBG,40,fdd6446bf1c942bdb5a04b3c93fd74b3,2
4wins_7games_3losses_wr57_id075121.dck,4wins_7games_3losses_wr57_id075121,4,3,7,57.14,eliminated,WB,40,da817380af2548c180676fb82fe77540,0
2wins_5games_3losses_wr40_id045716.dck,2wins_5games_3losses_wr40_id045716,2,3,5,40.00,eliminated,BG,40,0de400b2b9a746c896b2719cfdffe0a1,0
2wins_5games_3losses_wr40_id110864.dck,2wins_5games_3losses_wr40_id110864,2,3,5,40.00,eliminated,BG,40,b5775bf9051f4089a7de3835fe15de7d,1
4wins_7games_3losses_wr57_id050877.dck,4wins_7games_3losses_wr57_id050877,4,3,7,57.14,eliminated,URG,40,11ebf2a0b5d24518927d4b4294a2c7a1,0
4wins_7games_3losses_wr57_id057583.dck,4wins_7games_3losses_wr57_id057583,4,3,7,57.14,eliminated,UG,40,21208558f623441687e3f6908764fe73,0
4wins_7games_3losses_wr57_id078458.dck,4wins_7games_3losses_wr57_id078458,4,3,7,57.14,eliminated,WUR,41,f3520177149a40a1962f68d01040ea60,0
1wins_4games_3losses_wr25_id082699.dck,1wins_4games_3losses_wr25_id082699,1,3,4,25.00,eliminated,WR,40,603298389de640c590e34af535cfeb12,0
